ID;Monat_Jahr;Abfallfraktion;Unterkategorie;Entsorgungsart;Abfuhrgebiet;Annahmestelle;Deponie Anlieferung;Gewicht in kg;Gewicht in t
3541;2016-02;Sonderabfall;Wässrige Lösung;Annahmestelle;;Apotheken / Drogerien;;15.0;0.015
3544;2016-05;Sonderabfall;Wässrige Lösung;Annahmestelle;;Apotheken / Drogerien;;19.0;0.019
3550;2016-11;Sonderabfall;Wässrige Lösung;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3560;2017-09;Sonderabfall;Wässrige Lösung;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3561;2017-10;Sonderabfall;Wässrige Lösung;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3571;2018-08;Sonderabfall;Wässrige Lösung;Annahmestelle;;Apotheken / Drogerien;;40.0;0.04
3575;2018-12;Sonderabfall;Wässrige Lösung;Annahmestelle;;Apotheken / Drogerien;;25.0;0.025
3581;2019-06;Sonderabfall;Wässrige Lösung;Annahmestelle;;Apotheken / Drogerien;;15.0;0.015
3584;2019-09;Sonderabfall;Wässrige Lösung;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3588;2020-01;Sonderabfall;Wässrige Lösung;Annahmestelle;;Apotheken / Drogerien;;18.0;0.018
3591;2020-04;Sonderabfall;Wässrige Lösung;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3601;2021-02;Sonderabfall;Wässrige Lösung;Annahmestelle;;Apotheken / Drogerien;;8.0;0.008
3603;2021-04;Sonderabfall;Wässrige Lösung;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3613;2015-02;Sonderabfall;Fett + Öl;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3619;2015-08;Sonderabfall;Fett + Öl;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3620;2015-09;Sonderabfall;Fett + Öl;Annahmestelle;;Apotheken / Drogerien;;15.0;0.015
3631;2016-08;Sonderabfall;Fett + Öl;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3634;2016-11;Sonderabfall;Fett + Öl;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3648;2018-01;Sonderabfall;Fett + Öl;Annahmestelle;;Apotheken / Drogerien;;20.0;0.02
3655;2018-08;Sonderabfall;Fett + Öl;Annahmestelle;;Apotheken / Drogerien;;3.0;0.003
3656;2018-09;Sonderabfall;Fett + Öl;Annahmestelle;;Apotheken / Drogerien;;18.0;0.018
3657;2018-10;Sonderabfall;Fett + Öl;Annahmestelle;;Apotheken / Drogerien;;8.0;0.008
3669;2019-10;Sonderabfall;Fett + Öl;Annahmestelle;;Apotheken / Drogerien;;12.0;0.012
3671;2019-12;Sonderabfall;Fett + Öl;Annahmestelle;;Apotheken / Drogerien;;8.0;0.008
3672;2020-01;Sonderabfall;Fett + Öl;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3673;2020-02;Sonderabfall;Fett + Öl;Annahmestelle;;Apotheken / Drogerien;;10.0;0.01
3674;2020-03;Sonderabfall;Fett + Öl;Annahmestelle;;Apotheken / Drogerien;;15.0;0.015
3680;2020-09;Sonderabfall;Fett + Öl;Annahmestelle;;Apotheken / Drogerien;;24.0;0.024
3689;2021-06;Sonderabfall;Fett + Öl;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3696;2015-01;Sonderabfall;Hg Bruch;Annahmestelle;;Apotheken / Drogerien;;1.0;0.001
3700;2015-05;Sonderabfall;Hg Bruch;Annahmestelle;;Apotheken / Drogerien;;1.0;0.001
3706;2015-11;Sonderabfall;Hg Bruch;Annahmestelle;;Apotheken / Drogerien;;1.0;0.001
3709;2016-02;Sonderabfall;Hg Bruch;Annahmestelle;;Apotheken / Drogerien;;3.0;0.003
3718;2016-11;Sonderabfall;Hg Bruch;Annahmestelle;;Apotheken / Drogerien;;2.0;0.002
3729;2017-10;Sonderabfall;Hg Bruch;Annahmestelle;;Apotheken / Drogerien;;1.0;0.001
3730;2017-11;Sonderabfall;Hg Bruch;Annahmestelle;;Apotheken / Drogerien;;1.0;0.001
3731;2017-12;Sonderabfall;Hg Bruch;Annahmestelle;;Apotheken / Drogerien;;2.0;0.002
3734;2018-03;Sonderabfall;Hg Bruch;Annahmestelle;;Apotheken / Drogerien;;2.0;0.002
3736;2018-05;Sonderabfall;Hg Bruch;Annahmestelle;;Apotheken / Drogerien;;2.0;0.002
3737;2018-06;Sonderabfall;Hg Bruch;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3743;2018-12;Sonderabfall;Hg Bruch;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3744;2019-01;Sonderabfall;Hg Bruch;Annahmestelle;;Apotheken / Drogerien;;0.0;0.0
3747;2019-04;Sonderabfall;Hg Bruch;Annahmestelle;;Apotheken / Drogerien;;1.0;0.001
3748;2019-05;Sonderabfall;Hg Bruch;Annahmestelle;;Apotheken / Drogerien;;3.0;0.003
3752;2019-09;Sonderabfall;Hg Bruch;Annahmestelle;;Apotheken / Drogerien;;4.0;0.004
3757;2020-02;Sonderabfall;Hg Bruch;Annahmestelle;;Apotheken / Drogerien;;1.0;0.001
